sales_id,transaction_number,sales_date,store_id,store_city,customer_id,first_name,last_name,product_id,product_name,category_name,quantity,price,discount,sales
52150,T9K94B2S1V1YGKQ13N3R,2018-04-03 11:13:16.13,5,Bandung,79934,Maurice,Farrell,97,Veal - Inside,Dairy,21,24.7798,0.0,520.3758
52151,VMBYT0OVYEYH8CJK4N3K,2018-03-04 13:00:07,6,Denpasar,38635,Willie,Charles,381,Vaccum Bag 10x13,Confections,10,44.2337,0.0,442.337
52152,OC2FKQ4YLJOD0XM8BABD,2018-01-24 09:16:01.51,2,Bogor,79857,Charity,Bautista,227,Cheese - Taleggio D.o.p.,Beverages,21,55.4699,0.1,1048.38111
52153,2H2G887HZ0Z61798J99J,2018-02-21 02:15:08.81,4,Depok,56844,Bryce,Gaines,291,"Crab - Dungeness, Whole",Shell fish,15,1.2559,0.0,18.8385
52154,CU948EWBTCS6KLVZZCIX,2018-02-20 23:38:58.67,1,Jakarta,34329,Lakesha,Crosby,222,"Sole - Dover, Whole, Fresh",Cereals,9,0.6846,0.0,6.1614
52155,MJP6YQDZS11UZQMSBZUB,2018-01-06 00:09:36.9,4,Depok,24409,William,Patterson,75,Chef Hat 20cm,Grain,7,4.18,0.0,29.26
52156,6N7ZHLD9JXRMFQBKY9OI,2018-01-14 22:48:33.9,2,Bogor,66169,Ruben,Reeves,4,"Sauce - Gravy, Au Jus, Mix",Poultry,17,54.3055,0.0,923.1935
52157,0BQCKV86NCNMBFVH6H4Z,2018-04-29 23:59:26.61,3,Tangerang,33818,Bobbi,Salazar,48,Pecan Raisin - Tarts,Meat,9,60.3625,0.2,434.61
52158,84A7J0B8DQ5ST5CGMWQ5,2018-04-10 07:16:58.27,2,Bogor,1646,Gregg,Phillips,437,Chips Potato All Dressed - 43g,Snails,1,83.5856,0.0,83.5856
52159,VL304AF2RSJJLS7G50UW,2018-03-15 15:13:20.95,4,Depok,80807,Jessica,Kirk,200,Garlic - Peeled,Beverages,21,11.1295,0.2,186.9756
52160,ALHTIAJ1KKDUOCI76FPW,2018-03-24 04:47:09.18,3,Tangerang,64662,Marshall,Munoz,76,Wine - Fume Blanc Fetzer,Seafood,17,65.6765,0.0,1116.5005
52161,MXL98D50HWV83LZL6M0W,2018-04-28 04:50:15.4,3,Tangerang,82021,Candace,Hutchinson,338,Cheese - Camembert,Produce,21,28.9899,0.0,608.7879
52162,686OXFO8YL50SONVK9WE,2018-04-19 15:38:59.19,2,Bogor,35879,Elijah,Haynes,199,Pork - Hock And Feet Attached,Snails,10,95.7415,0.0,957.415
52163,2OHMKRJL0TPZ4FPFKAYG,2018-04-30 05:37:06.96,1,Jakarta,22627,Tonya,Dunlap,405,Pastry - Raisin Muffin - Mini,Produce,6,0.4278,0.0,2.5668
52164,JAQ7BXBPMC3I04JO2DN4,2018-05-05 13:56:09.8,4,Depok,74698,Kareem,Collins,400,Carbonated Water - Blackcherry,Confections,19,18.1495,0.0,344.8405
52165,YSF0O8YGZYYX9JDQE9T8,2018-02-21 10:26:22.18,4,Depok,31654,Todd,Osborne,97,Veal - Inside,Dairy,9,24.7798,0.2,178.41456
52166,DGMH3B5QHXAB4KIB7MOD,2018-03-25 00:10:06.26,5,Bandung,74213,Jolene,Watkins,19,Tea - Earl Grey,Cereals,19,22.5614,0.0,428.6666
52167,MD5KRL6YO4UWQKBSILXS,2018-04-28 21:02:38.53,6,Denpasar,57792,Matt,Fitzgerald,178,Pernod,Snails,15,52.3623,0.0,785.4345
52168,H1OM4YUF6M5VNQ3HXCQZ,2018-04-07 13:00:59.73,1,Jakarta,44896,Diana,Mc Guire,326,Appetizer - Mushroom Tart,Poultry,12,38.859,0.0,466.308
52169,TTGEEZ7IO0RKI4CGYMMB,2018-03-03 14:25:08.22,6,Denpasar,17548,Cornelius,Hancock,379,Smoked Paprika,Meat,5,89.3046,0.2,357.2184
52170,HHO12U8BL87SXO787QYN,2018-03-18 10:29:20.74,6,Denpasar,17924,Nick,Archer,54,"Liners - Banana, Paper",Poultry,5,53.5592,0.0,267.796
52171,HLDA4LQ0YP3N9BBRCB5Z,2018-04-13 18:04:10.96,3,Tangerang,23242,Kenny,Stevens,418,Truffle Cups - Brown,Shell fish,6,92.2516,0.0,553.5096
52172,3SKSLG48RVNOMZVBRX8H,2018-01-25 10:56:38.92,4,Depok,74410,Kristie,Mc Bride,110,Black Currants,Poultry,19,40.9417,0.0,777.8923
52173,MJ35OCVGUESNPETTHJ5M,2018-05-02 08:21:42.1,1,Jakarta,79027,Darryl,Payne,172,Sherry - Dry,Beverages,21,16.0013,0.0,336.0273
52174,7TFYMBGGLDXIWG8GMW38,2018-05-04 21:54:09.84,3,Tangerang,86600,Andy,Matthews,91,General Purpose Trigger,Seafood,22,57.0429,0.0,1254.9438
52175,WGU0XL1H9D3UJFPN610F,2018-03-07 05:18:18.46,3,Tangerang,16177,Steven,Hancock,56,Chips Potato Salt Vinegar 43g,Poultry,5,46.4033,0.0,232.0165
52176,91V5TYKDUM1DZACLYPQE,2018-01-09 07:53:05.49,5,Bandung,79104,Kara,Irwin,415,Mussels - Frozen,Snails,21,8.0069,0.0,168.1449
52177,B0UNC0JSGV2TRNFZV4MG,2018-04-13 13:43:24.57,4,Depok,79249,Teri,Sharp,394,Rum - Mount Gay Eclipes,Cereals,21,50.1484,0.0,1053.1164
52178,EQ1HJ5C28CA02X01IGX1,2018-03-05 02:10:07.95,5,Bandung,96267,Kenneth,Blair,356,Dc - Frozen Momji,Seafood,25,17.1274,0.0,428.185
52179,ERYK8MWL2K3XTW9S5TV7,2018-05-01 10:36:54.28,4,Depok,97708,Noah,Cervantes,285,Cheese - Mix,Meat,25,71.8302,0.0,1795.755
52180,8ISSOPEYCNPFJ0Z2XAIF,2018-02-22 23:49:28.49,1,Jakarta,47132,Natalie,Owens,419,Pork - Belly Fresh,Cereals,12,86.1338,0.0,1033.6056
52181,5R6281R8CN2TU596RKXH,2018-01-12 07:43:23.85,5,Bandung,95422,Gloria,Cantrell,446,Sunflower Seed Raw,Meat,25,49.0452,0.1,1103.517
52182,QWEI9VAP8IDR83QLPFON,2018-02-13 02:22:38.32,4,Depok,37686,Alvin,Murphy,108,Pasta - Orecchiette,Confections,10,79.0038,0.0,790.038
52183,00NLOUPW5QLXTFUSKY5H,2018-01-26 20:25:42.89,3,Tangerang,91986,Gina,Maxwell,213,Pate - Cognac,Snails,24,70.5891,0.0,1694.1384
52184,35O1M2IK149UXPWRWL1K,2018-04-27 14:49:53.08,4,Depok,32050,Darrin,Melton,250,"Soup - Campbells, Beef Barley",Confections,9,64.4951,0.0,580.4559
52185,2RSUFOVT5HI57WVYJ2R7,2018-05-08 02:35:01.65,5,Bandung,46362,Nelson,Estrada,242,Thermometer Digital,Poultry,12,32.65,0.1,352.62
52186,3MC2VPY0ND4XP1DW76EM,2018-04-11 13:34:35.16,6,Denpasar,90180,Tina,Perry,449,Nantuket Peach Orange,Dairy,23,42.1414,0.0,969.2522
52187,WMQPQS1SDI9CGY4GSKYX,2018-05-01 17:35:45.63,6,Denpasar,17477,Celeste,Gross,367,Bread - Italian Corn Meal Poly,Beverages,5,63.8281,0.1,287.22645
52188,H3D7HVH2CWDLM7ZLD4WW,2018-03-29 07:36:16,6,Denpasar,50637,Alfredo,Leblanc,323,Extract - Lemon,Snails,13,54.3266,0.2,564.99664
52189,AVVL929GFMGOXFJDH8WK,2018-01-30 00:00:22.23,2,Bogor,43278,Joey,Aguilar,383,Cake - Box Window 10x10x2.5,Shell fish,11,9.9694,0.0,109.6634
52190,0MWRUR4UFF10L68HM8T8,2018-05-03 06:42:04.65,1,Jakarta,35453,Jon,Mason,280,Onion Powder,Beverages,9,61.8352,0.0,556.5168
52191,X9XWORG7VW0CG99ZUFA4,2018-01-29 03:37:30.75,4,Depok,48433,Carl,Cherry,72,Bar - Granola Trail Mix Fruit Nut,Dairy,13,62.2603,0.0,809.3839
52192,06ENC8BVVZ3C53CZU5ZO,2018-03-19 19:38:14.55,2,Bogor,24254,Ramona,Chung,345,Bread - Calabrese Baguette,Dairy,7,98.5978,0.0,690.1846
52193,JJ1O4XZIRTI30W3I8CJ5,2018-02-27 11:54:46.8,1,Jakarta,6780,Jodie,Fisher,412,Lettuce - California Mix,Beverages,2,16.0456,0.0,32.0912
52194,ZWW0B6W009BGYGNDZ7BC,2018-04-21 14:48:27.21,5,Bandung,61724,Harry,Lowery,187,"Pepper - Black, Whole",Cereals,16,41.3835,0.0,662.136
52195,36K8569GLTGIAKN5NSR2,2018-01-27 18:34:48.56,2,Bogor,52438,Charlene,Fleming,74,Carbonated Water - Cherry,Meat,14,13.6241,0.0,190.7374
52196,RJ7N1GF5948TZVPBS6ZN,2018-02-08 21:08:22.92,6,Denpasar,51806,Edith,Branch,242,Thermometer Digital,Poultry,14,32.65,0.0,457.1
52197,EGUXOV08CFK9UCMDL3QT,2018-04-13 14:29:44.34,5,Bandung,59494,Malcolm,Huynh,27,Chocolate - Compound Coating,Confections,16,17.1724,0.0,274.7584
52198,CO7PBPXTVLREYD3CPDLF,2018-04-06 04:30:35.3,4,Depok,57176,Erika,Padilla,214,French Pastry - Mini Chocolate,Beverages,15,61.2121,0.2,734.5452
52199,WOOJ4J3X629U72RN8C62,2018-02-04 11:59:43.83,5,Bandung,2121,Tricia,Watkins,140,"Oregano - Dry, Rubbed",Produce,1,68.1326,0.2,54.50608
52200,HTSVWZJ0VQ5DEFZJ675U,2018-04-13 08:28:34.73,4,Depok,7176,Paula,Bryan,116,Steam Pan - Half Size Deep,Cereals,2,5.736,0.0,11.472
52201,OJIKQABPH0ECIFVWO8KJ,2018-01-22 09:48:57.45,1,Jakarta,47111,Javier,Lindsey,165,Bread Crumbs - Japanese Style,Seafood,12,0.0449,0.0,0.5388
52202,AC4HTNR32508ITA9B5O8,2018-01-16 21:59:21.07,5,Bandung,59213,Veronica,Barnett,230,"Wine - Cahors Ac 2000, Clos",Produce,15,83.5389,0.1,1127.77515
52203,EPQ0VZ4NIYLAYD6E2XNJ,2018-01-18 18:11:05.95,1,Jakarta,84262,Billie,Gonzales,199,Pork - Hock And Feet Attached,Snails,22,95.7415,0.0,2106.313
52204,FVD4ZMKMC2VBLWMDHXNN,2018-04-03 15:51:06.67,3,Tangerang,31591,Brett,Hernandez,29,Spinach - Baby,Meat,8,33.5883,0.0,268.7064
52205,J6FYKF3V871OPZUDWWDJ,2018-04-29 17:09:05.18,3,Tangerang,56693,Maribel,O'Connor,131,Anchovy Paste - 56 G Tube,Cereals,15,40.8967,0.0,613.4505
52206,5VQYCGJ0L0ZV5VPY5F6H,2018-02-08 02:03:28.07,2,Bogor,62985,Dena,Dillon,271,Banana - Leaves,Beverages,16,73.3954,0.0,1174.3264
52207,4VUMWWS0K193FEAPZ7ZJ,2018-02-01 00:54:19.41,4,Depok,830,Bryan,Franklin,55,Cinnamon Buns Sticky,Cereals,1,6.6182,0.1,5.95638
52208,M71SJ44EQG72910WCGKR,2018-02-26 04:20:58.97,2,Bogor,69003,Andre,Gregory,201,Grenadine,Grain,18,96.3871,0.0,1734.9678
52209,0YQSQGE9687XXHNSTCSN,2018-04-25 18:20:40.22,5,Bandung,18153,Leonard,Bolton,166,Tray - 16in Rnd Blk,Beverages,5,23.2843,0.0,116.4215
52210,UK215D9SNQFSTM8B0TNQ,2018-05-06 16:16:31.42,6,Denpasar,44065,Emily,Day,112,Browning Caramel Glace,Snails,12,81.7943,0.0,981.5316
52211,J7Z5CJD3I4R3E6DNQL35,2018-02-10 09:05:09.34,6,Denpasar,85679,Janice,Nichols,62,Pears - Bosc,Confections,22,19.5217,0.0,429.4774
52212,IHS43VEHTI5XFAC2WSTW,2018-02-25 21:49:18.65,4,Depok,36311,Simon,Atkins,145,Wine - Chardonnay South,Poultry,10,34.4139,0.2,275.3112
52213,5MNPEGVNA8KLP1Q709OY,2018-04-18 20:40:04,1,Jakarta,2697,Tammie,Ewing,153,Arizona - Green Tea,Dairy,1,70.2382,0.0,70.2382
52214,PLM5ZV0LUS98QDV4FOEJ,2018-01-21 15:23:52.46,2,Bogor,33675,Miranda,Buckley,234,Tofu - Firm,Confections,9,72.7457,0.1,589.24017
52215,IAKCQ9MUVJ4X3G01JFKU,2018-03-12 21:03:45.32,4,Depok,67999,Holly,Hinton,83,Lamb - Ground,Confections,18,50.8837,0.0,915.9066
52216,GFBCYNU3LLAFS6A1T8LE,2018-03-16 02:27:37.07,6,Denpasar,44336,Jill,Chapman,230,"Wine - Cahors Ac 2000, Clos",Produce,12,83.5389,0.0,1002.4668
52217,Y94BNXV2V8UPR2V90SLS,2018-03-24 19:13:16.29,6,Denpasar,42653,Monique,Fritz,439,"Beef - Chuck, Boneless",Produce,11,56.0919,0.0,617.0109
52218,AYUHB9P0Q7YGCH660BQZ,2018-01-03 14:47:13.87,6,Denpasar,89337,Fredrick,Branch,155,"Peas - Pigeon, Dry",Poultry,23,63.5524,0.0,1461.7052
52219,PCFP13FRSGZLYNA9TCN5,2018-05-07 11:21:08.16,4,Depok,28337,Jennie,Barrera,159,Eggplant - Asian,Meat,8,92.1053,0.0,736.8424
52220,41V9EKO3ZGVTRLLER95A,2018-03-21 20:51:47.03,2,Bogor,40234,Irma,Graham,101,"Soup - Campbells, Lentil",Dairy,11,83.011,0.0,913.121
52221,YQZUDUVW6Z2TXKAKGMIQ,2018-04-02 06:34:20.63,4,Depok,56736,Phillip,Porter,105,Ecolab - Mikroklene 4/4 L,Confections,15,68.8789,0.0,1033.1835
52222,SZ3R72OU12IVT6AWE0QT,2018-01-31 13:26:22.52,6,Denpasar,7155,Roxanne,Tapia,308,Tea - Decaf Lipton,Seafood,2,88.1209,0.0,176.2418
52223,SHT0T0BUBNMJK5RV26R6,2018-03-09 13:00:37.49,3,Tangerang,1618,Stuart,Glenn,396,Tea - Jasmin Green,Seafood,1,36.9165,0.0,36.9165
52224,5XKX4D0O2LSXHZIARE1D,2018-03-10 07:43:03.58,2,Bogor,80855,Freddie,Arroyo,99,Mustard - Seed,Beverages,21,27.4874,0.1,519.51186
52225,QEVC81J1BUYM5NK92OMA,2018-02-18 06:51:49.98,1,Jakarta,68250,Christie,Beasley,434,Cookie - Dough Variety,Meat,18,71.1551,0.0,1280.7918
52226,91UL359KASQS0EIOLVCG,2018-01-25 22:25:56.41,1,Jakarta,97747,Brooke,Howell,73,Appetizer - Sausage Rolls,Produce,25,48.1907,0.0,1204.7675
52227,QRTBCCX0PPE3VHD0Q5VA,2018-04-06 23:01:52.13,1,Jakarta,67630,Sherman,Brady,151,"Mushrooms - Black, Dried",Meat,18,93.5613,0.0,1684.1034
52228,018U482KGTAUII90ARTB,2018-01-11 17:33:14.89,2,Bogor,17303,Cameron,Cameron,438,Juice - Orange,Shell fish,5,44.9415,0.0,224.7075
52229,L3BP5X4NUPG67PPKG73V,2018-04-08 03:19:21.28,4,Depok,34163,Hugh,Mccall,18,"Lamb - Whole, Fresh",Snails,9,23.3966,0.0,210.5694
52230,8V49DY3ZGE2YWFYX4YAX,2018-01-27 08:09:55.54,2,Bogor,63130,Leah,Ellis,267,Grapes - Red,Shell fish,16,5.125,0.0,82.0
52231,L3TNATKGTJPG4C77GSZ1,2018-02-04 17:23:21.16,3,Tangerang,19610,Molly,Daniel,389,Pomello,Cereals,5,62.4447,0.0,312.2235
52232,EBE7A9RNC8SXINSAL24J,2018-01-08 09:12:49.27,1,Jakarta,22074,Lea,Lin,180,Chocolate - Dark,Cereals,6,30.8932,0.0,185.3592
52233,MUCIS3QQO6BV97SFGZKT,2018-01-29 14:10:24.11,2,Bogor,94147,Joni,Wall,217,Bread - Multigrain,Grain,24,96.52,0.0,2316.48
52234,HBXILPFWVQVI3RG2OI60,2018-01-19 02:08:19.54,4,Depok,90533,Barry,Crane,169,Water - Aquafina Vitamin,Snails,23,68.5996,0.0,1577.7908
52235,O2H19FZU42KPR5JF06EB,2018-02-01 14:00:31.03,1,Jakarta,21,Tasha,Heath,254,"Soup - Canadian Pea, Dry Mix",Confections,1,77.7804,0.2,62.22432
52236,SFGD5FBDRHESVS8FGC9F,2018-05-05 09:44:02.78,1,Jakarta,36210,Elizabeth,Mckee,216,Scallops - 10/20,Confections,10,39.0257,0.1,351.2313
52237,QOASCMXNNCSO3VM1O30O,2018-01-26 08:11:32.37,5,Bandung,52184,Trenton,Brooks,362,Cumin - Whole,Meat,14,53.3476,0.0,746.8664
52238,DL6WVCAZKU4WR2R5KSTD,2018-03-04 04:34:36.22,5,Bandung,60396,Micah,Johns,184,Hersey Shakes,Poultry,16,26.5776,0.0,425.2416
52239,34L4RXMER88QKD34VG9M,2018-05-07 21:40:47.91,6,Denpasar,74116,Jean,Banks,119,Soup Campbells - Italian Wedding,Produce,19,29.6372,0.1,506.79612
52240,3HNSCSUV3B7BR9GKS4FO,2018-03-31 00:31:33.57,6,Denpasar,82137,Elisa,Rodriguez,423,"Fish - Scallops, Cold Smoked",Shell fish,21,55.8531,0.0,1172.9151
52241,SMV57PO0PCJQ20NYBF4R,2018-03-11 12:40:15.74,6,Denpasar,89350,Evan,Mahoney,394,Rum - Mount Gay Eclipes,Cereals,23,50.1484,0.0,1153.4132
52242,OX1FT3NK3CTY3BVRN436,2018-03-06 13:14:46.66,1,Jakarta,47233,Norma,Morris,167,Knife Plastic - White,Produce,12,78.8615,0.0,946.338
52243,EZOKO8TLGPBW13PUPEL1,2018-04-12 13:15:35.79,3,Tangerang,32485,Vickie,Curry,157,"Juice - Cranberry, 341 Ml",Produce,9,14.1082,0.0,126.9738
52244,MZPSZPR6OA1LOAXDV4VU,2018-02-02 07:43:50.82,2,Bogor,97973,Kendall,Mckenzie,271,Banana - Leaves,Beverages,25,73.3954,0.0,1834.885
52245,MMI2176WXQH5ESZYSOJ1,2018-03-23 21:36:55.31,6,Denpasar,48533,Tanya,Hodges,218,Barramundi,Grain,13,85.1933,0.0,1107.5129
52246,SFABCTRHU9Q7IZD6QXHL,2018-04-12 05:48:12.11,4,Depok,12123,Nina,Patrick,379,Smoked Paprika,Meat,4,89.3046,0.0,357.2184
52247,RJJFAIYE2FBSJU78QODF,2018-04-09 22:58:10.55,6,Denpasar,21557,Micah,Moses,192,"Wine - Magnotta, Merlot Sr Vqa",Meat,6,29.5923,0.1,159.79842
52248,2HQYWSMR2Q1G51VQV2BS,2018-02-06 20:30:54.34,5,Bandung,71864,Alisha,Cordova,179,Yoghurt Tubes,Seafood,19,83.8752,0.0,1593.6288
52249,RTEEY55YZ936UO1SHEQC,2018-02-09 17:44:41.88,5,Bandung,92484,Alison,Aguirre,105,Ecolab - Mikroklene 4/4 L,Confections,24,68.8789,0.1,1487.78424
52250,0P9CESBHUL2MDBOCJXMG,2018-03-23 16:07:11.49,5,Bandung,8103,Trina,George,296,Wine - Valpolicella Masi,Cereals,3,31.3545,0.0,94.0635
52251,2HXAADUYDOLFFQ451KDT,2018-03-27 01:55:06.63,2,Bogor,9153,Misty,Downs,255,Kellogs All Bran Bars,Cereals,3,29.2287,0.0,87.6861
52252,4N1JGDCGYH3VUY7C23FH,2018-04-10 23:42:30.46,1,Jakarta,68916,Karl,Conner,324,Apricots - Dried,Snails,18,87.9023,0.2,1265.79312
52253,HXH6YKK6HC9NCXUWQTZH,2018-04-08 17:09:27.14,4,Depok,28840,Danielle,Juarez,56,Chips Potato Salt Vinegar 43g,Poultry,8,46.4033,0.0,371.2264
52254,F7HKKSWSZHXCXNPKCISS,2018-03-25 15:07:56.81,2,Bogor,60647,Troy,Scott,39,Dried Figs,Produce,16,75.2059,0.0,1203.2944
52255,G4U8I0DFB9FZ11QZMDRN,2018-01-12 01:54:14.09,1,Jakarta,49200,Esther,Bell,11,Garbage Bags - Clear,Poultry,13,6.2949,0.0,81.8337
52256,IVCBEA4CEB6O8Z2NC2SJ,2018-04-30 20:22:34.93,6,Denpasar,39957,Marcus,Marks,310,Coffee - Dark Roast,Poultry,11,79.978,0.0,879.758
52257,N8HCVMZKQ514VY9IX3P8,2018-03-19 08:58:43.59,1,Jakarta,57596,Autumn,Cline,286,Beef - Prime Rib Aaa,Shell fish,15,40.4897,0.0,607.3455
52258,XY8AT2NCABZ40UMUYJO5,2018-03-20 10:28:02.37,5,Bandung,3407,Joe,Hendricks,100,"Pork - Loin, Bone - In",Poultry,1,69.6501,0.0,69.6501
52259,N55KC0T5EY2BAQA811JC,2018-02-14 08:59:16.69,6,Denpasar,62100,Janine,Houston,47,"Thyme - Lemon, Fresh",Poultry,16,47.1339,0.0,754.1424
52260,FU20U3MNYK13A9S3QH1U,2018-04-04 18:43:08.76,4,Depok,57705,Rochelle,Lang,59,Pastry - Butterscotch Baked,Snails,15,73.5389,0.2,882.4668
52261,VCWSQ4CMXH4TJ8B3JHX6,2018-03-13 03:01:35.95,4,Depok,94114,Scott,Cunningham,121,Muffin Batt - Blueberry Passion,Produce,24,6.0976,0.0,146.3424
52262,GE08ZGI4AKIH1KH584ZA,2018-01-21 07:21:04.52,4,Depok,82286,Diana,Hartman,70,Squid - Tubes / Tenticles 10/20,Dairy,21,63.1846,0.0,1326.8766
52263,12XAR1G07Z4NPFYVKQOU,2018-03-30 01:01:37.7,6,Denpasar,34841,Geoffrey,Dudley,184,Hersey Shakes,Poultry,9,26.5776,0.0,239.1984
52264,MXMBINTXBCXVGEB3Y8E1,2018-03-30 10:10:44.67,2,Bogor,53782,Ben,Thornton,352,"Beef - Tenderlion, Center Cut",Dairy,14,24.6393,0.0,344.9502
52265,3KDTC4J9NDBGKE5BY8DN,2018-04-01 22:53:10.25,5,Bandung,24455,Candice,Turner,176,Smirnoff Green Apple Twist,Seafood,7,81.3167,0.0,569.2169
52266,VM6S80MSMI9SDJC8H5J9,2018-02-02 23:52:20.06,1,Jakarta,63606,Rosemary,Hensley,335,"Oil - Shortening,liqud, Fry",Poultry,17,18.4231,0.0,313.1927
52267,NZMFW05SZZ0D07X7134X,2018-01-28 07:38:54.53,4,Depok,40923,Patrice,Khan,380,Wine - White Cab Sauv.on,Dairy,11,85.9743,0.0,945.7173
52268,1V1N7VS2H2UDF8NKCC0G,2018-03-31 18:31:44.45,6,Denpasar,10924,Dan,Krause,436,Table Cloth 81x81 White,Meat,3,67.9063,0.0,203.7189
52269,MJ9FCBF1F2FC6M3LSP4D,2018-04-29 01:23:21.43,1,Jakarta,33655,Kris,Obrien,432,Beer - Original Organic Lager,Shell fish,9,32.7153,0.0,294.4377
52270,IW50LZ9MPR3GGEBR8VKD,2018-03-17 11:19:42.55,3,Tangerang,31790,Belinda,Pitts,319,Towels - Paper / Kraft,Meat,9,77.6195,0.0,698.5755
52271,10F19LJZKNV3A4M3EQB5,2018-02-18 18:16:04.7,2,Bogor,90911,Summer,Riddle,321,"Potatoes - Instant, Mashed",Confections,24,10.4007,0.1,224.65512
52272,QBBVP8STJUKZNGVQYBEP,2018-01-21 14:38:40.07,3,Tangerang,81017,Roman,Escobar,255,Kellogs All Bran Bars,Cereals,21,29.2287,0.0,613.8027
52273,438D59POT488NBP45KDR,2018-01-05 17:06:25.97,5,Bandung,15222,Francis,Eaton,36,Table Cloth 54x72 White,Poultry,4,69.2574,0.0,277.0296
52274,0TB4NOQDFFXFQL73IJY2,2018-02-07 10:49:34.59,2,Bogor,44960,Alexander,O'Connor,188,Cup - Translucent 7 Oz Clear,Grain,12,78.1768,0.0,938.1216
52275,QQCR046LTR1XH3AX8IKY,2018-01-11 08:11:31.28,6,Denpasar,49643,Kate,Keith,159,Eggplant - Asian,Meat,13,92.1053,0.0,1197.3689
52276,DOASWQI1M0EP0A3YCMKK,2018-01-27 17:19:33.97,6,Denpasar,9503,Earnest,Garner,390,"Seedlings - Mix, Organic",Cereals,3,1.2956,0.0,3.8868
52277,MNWH9IW590E4UC12Y4EO,2018-02-28 00:10:46.74,4,Depok,73429,Brandon,Rowland,152,"Lentils - Red, Dry",Meat,19,58.8128,0.2,893.95456
52278,6QM8HS7YWW0EIR1DAN8L,2018-02-05 05:16:46.66,6,Denpasar,2404,Raquel,Wilkerson,126,Crackers - Trio,Seafood,1,14.1914,0.0,14.1914
52279,CZ0K5Y2WEH6V6FW98RPP,2018-04-26 10:06:08.27,1,Jakarta,32323,Janelle,Shah,333,Cheese - Cottage Cheese,Meat,9,20.2364,0.2,145.70208
52280,D4DPBK0ONH63PTRMNCU5,2018-03-18 01:03:37.88,2,Bogor,56128,Cassandra,Conley,56,Chips Potato Salt Vinegar 43g,Poultry,15,46.4033,0.1,626.44455
52281,IEUICB442VJVNZVMVTD1,2018-02-24 23:27:45.86,6,Denpasar,76191,Colleen,Mayer,333,Cheese - Cottage Cheese,Meat,20,20.2364,0.0,404.728
52282,Q00SHL5MKFUK5VQJ7Z8W,2018-03-01 02:30:57.78,4,Depok,94526,Edgar,Abbott,425,Wine - Redchard Merritt,Dairy,24,56.7898,0.0,1362.9552
52283,LMN81UV0SIH3TRDUQUQY,2018-04-10 23:48:33.02,1,Jakarta,23578,Whitney,Rogers,333,Cheese - Cottage Cheese,Meat,6,20.2364,0.0,121.4184
52284,HFOBI353NT45O4EDKFQA,2018-01-16 11:12:09.78,3,Tangerang,26060,Derek,Shaffer,174,Guinea Fowl,Produce,7,61.5047,0.2,344.42632
52285,RWCGB3CPG4IX246YWJRP,2018-03-12 06:14:48.92,1,Jakarta,53977,Tabatha,Beltran,12,Ezy Change Mophandle,Dairy,14,49.3356,0.0,690.6984
52286,5ODX5MZH6FZNUPJCU7ZT,2018-03-05 17:40:50.7,5,Bandung,49453,Austin,Fleming,65,Brandy - Bar,Cereals,13,21.1106,0.0,274.4378
52287,7OL7L08ENWZKPM7ZJ5GC,2018-02-08 16:03:22.14,5,Bandung,91994,Lakesha,Sims,124,Macaroons - Two Bite Choc,Dairy,24,18.2891,0.0,438.9384
52288,APJ98EMM2CRWJXZRPKMQ,2018-03-15 23:02:27.31,2,Bogor,33501,Shirley,Barnett,178,Pernod,Snails,9,52.3623,0.0,471.2607
52289,JIZ342BCA1IG5WZ2YCLL,2018-01-08 00:14:05.45,5,Bandung,41333,Manuel,Whitney,158,Apricots Fresh,Dairy,11,54.4643,0.0,599.1073
52290,KK8N6O78TLUL6R6J64CB,2018-02-10 17:37:56.11,4,Depok,58823,Rebecca,Smith,397,Juice - Happy Planet,Confections,15,20.8169,0.2,249.8028
52291,RA8GE10OR7059YYQFXD3,2018-02-17 00:45:19.18,6,Denpasar,77373,Latasha,Nelson,383,Cake - Box Window 10x10x2.5,Shell fish,20,9.9694,0.0,199.388
52292,HFOUY5SJR899IS907RN7,2018-03-17 21:43:30,6,Denpasar,48777,Jeffrey,Hodges,262,Bagel - Plain,Meat,13,36.4605,0.0,473.9865
52293,1EUGWS7SQ6Y85AVKLFV7,2018-01-18 19:35:19.53,6,Denpasar,97055,Fernando,Sloan,138,"Rum - Coconut, Malibu",Meat,25,52.6367,0.0,1315.9175
52294,ZYRVR6PQ86PVKF1TD2CK,2018-02-03 02:57:39.14,4,Depok,16411,Tracy,Obrien,61,Sardines,Grain,5,62.546,0.0,312.73
52295,12A1DIEFLCRZD1F3L5MI,2018-01-18 21:29:57.62,4,Depok,86782,Jim,Delgado,303,Cod - Black Whole Fillet,Meat,22,72.6133,0.0,1597.4926
52296,I09CKUTQ7DJMEYWGUENB,2018-02-19 05:19:11.22,4,Depok,7064,Tiffany,Villegas,325,Halibut - Fletches,Beverages,2,3.1657,0.0,6.3314
52297,MTXW7DLQSXP2OI21OSNK,2018-04-16 12:13:08.96,4,Depok,12393,Phillip,Anderson,436,Table Cloth 81x81 White,Meat,4,67.9063,0.0,271.6252
52298,DZ8DY3JMRRY7QV6BGDG7,2018-01-14 03:04:51.11,5,Bandung,77462,Philip,Henry,257,"Pasta - Detalini, White, Fresh",Produce,20,84.438,0.0,1688.76
